lon,lat,lan,continent,country,city,total_user,total_click,total_book
114.206,22.3215,en,Asia,Hong Kong,Kowloon City,1,1,1
114.206,22.3215,tw,Asia,Hong Kong,Kowloon City,1,1,1
114.206,22.4197,en,Asia,Hong Kong,Ma Liu Shui,51,175,140
114.206,22.4197,jp,Asia,Hong Kong,Ma Liu Shui,17,33,31
114.206,22.4197,tw,Asia,Hong Kong,Ma Liu Shui,38,94,88
114.208,22.323,en,Asia,Hong Kong,Kowloon Bay,5,10,7
114.208,22.323,jp,Asia,Hong Kong,Kowloon Bay,1,1,1
114.208,22.323,tw,Asia,Hong Kong,Kowloon Bay,3,5,4
114.208,22.3897,en,Asia,Hong Kong,Sha Tin Wai,1,1,1
114.21,22.2913,en,Asia,Hong Kong,North Point,1,1,1
114.211,22.3239,jp,Asia,Hong Kong,Kowloon Bay,1,1,1
114.211,22.3239,tw,Asia,Hong Kong,Kowloon Bay,1,1,1
114.211,22.4163,en,Asia,Hong Kong,Ma Liu Shui,2,4,2
114.211,22.4163,tw,Asia,Hong Kong,Ma Liu Shui,5,9,6
114.212,22.2871,en,Asia,Hong Kong,Quarry Bay,6,10,10
114.212,22.2871,jp,Asia,Hong Kong,Quarry Bay,2,2,2
114.212,22.2871,tw,Asia,Hong Kong,Quarry Bay,4,31,25
114.212,22.2872,en,Asia,Hong Kong,Quarry Bay,5,21,13
114.212,22.2872,jp,Asia,Hong Kong,Quarry Bay,2,3,2
114.212,22.2872,tw,Asia,Hong Kong,Quarry Bay,7,22,18
114.212,22.2877,en,Asia,Hong Kong,Quarry Bay,6,16,15
114.212,22.2877,jp,Asia,Hong Kong,Quarry Bay,3,4,4
114.212,22.2877,tw,Asia,Hong Kong,Quarry Bay,4,20,18
114.212,22.3794,en,Asia,Hong Kong,Siu Lek Yuen,3,11,6
114.212,22.3794,jp,Asia,Hong Kong,Siu Lek Yuen,1,1,1
114.212,22.3794,tw,Asia,Hong Kong,Siu Lek Yuen,2,4,3
114.213,22.2861,tw,Asia,Hong Kong,Quarry Bay,2,6,6
114.214,22.2862,jp,Asia,Hong Kong,Quarry Bay,1,1,1
114.214,30.5617,en,Asia,China,Shilipu,1,6,2
114.216,22.3141,en,Asia,Hong Kong,Kowloon,3,3,3
114.216,22.3141,jp,Asia,Hong Kong,Kowloon,1,1,1
114.22,22.3144,en,Asia,Hong Kong,Kowloon,122,172,128
114.22,22.3144,jp,Asia,Hong Kong,Kowloon,40,47,41
114.22,22.3144,tw,Asia,Hong Kong,Kowloon,102,162,135
114.22,30.5655,en,Asia,China,Yongfeng,1,1,1
114.227,30.6547,tw,Asia,China,Wuhan (Dongxihu Qu),1,1,1
114.229,22.3102,jp,Asia,Hong Kong,Kwun Tong,1,1,1
114.231,4.58361,en,Asia,Brunei,Kuala Belait,1,1,1
114.231,4.58361,jp,Asia,Brunei,Kuala Belait,1,1,1
114.236,22.2678,en,Asia,Hong Kong,Chai Wan,1,1,1
114.236,22.2678,jp,Asia,Hong Kong,Chai Wan,1,1,1
114.236,22.2678,tw,Asia,Hong Kong,Chai Wan,1,1,1
114.241,22.4061,en,Asia,Hong Kong,Ma On Shan,17,22,20
114.241,22.4061,jp,Asia,Hong Kong,Ma On Shan,3,3,3
114.241,22.4061,tw,Asia,Hong Kong,Ma On Shan,15,54,46
114.247,22.2661,en,Asia,Hong Kong,Chai Wan,3,3,3
114.247,22.2661,jp,Asia,Hong Kong,Chai Wan,1,1,1
114.247,22.2661,tw,Asia,Hong Kong,Chai Wan,5,10,9
114.25,22.3279,en,Asia,Hong Kong,Tseung Kwan O,64,98,72
114.25,22.3279,jp,Asia,Hong Kong,Tseung Kwan O,15,16,15
114.25,22.3279,tw,Asia,Hong Kong,Tseung Kwan O,35,100,83
114.255,30.6155,en,Asia,China,Wuhan (Jianghan Qu),1,1,1
114.255,30.6155,tw,Asia,China,Wuhan (Jianghan Qu),3,26,23
114.257,22.3119,en,Asia,Hong Kong,Tseung Kwan O,75,188,106
114.257,22.3119,jp,Asia,Hong Kong,Tseung Kwan O,29,47,40
114.257,22.3119,tw,Asia,Hong Kong,Tseung Kwan O,78,182,144
114.265,22.3364,en,Asia,Hong Kong,Tseung Kwan O,14,29,25
114.265,22.3364,jp,Asia,Hong Kong,Tseung Kwan O,6,8,7
114.265,22.3364,tw,Asia,Hong Kong,Tseung Kwan O,8,13,10
114.267,30.5833,en,Asia,China,Wuhan,7,7,7
114.267,30.5833,jp,Asia,China,Wuhan,11,56,43
114.267,30.5833,tw,Asia,China,Wuhan,23,80,65
114.272,22.2826,en,Asia,Hong Kong,Tseung Kwan O,2,2,2
114.272,22.2826,jp,Asia,Hong Kong,Tseung Kwan O,2,2,1
114.276,22.2884,en,Asia,Hong Kong,Tseung Kwan O,3,5,3
114.276,22.2884,tw,Asia,Hong Kong,Tseung Kwan O,2,4,3
114.306,30.5928,en,Asia,China,Wuhan,10,12,10
114.306,30.5928,jp,Asia,China,Wuhan,8,12,11
114.306,30.5928,tw,Asia,China,Wuhan,6,15,13
114.326,30.6597,en,Asia,China,Houhu,3,6,4
114.326,30.6597,tw,Asia,China,Houhu,1,1,1
114.329,30.4857,en,Asia,China,Shizishan,1,1,1
114.329,30.4857,jp,Asia,China,Shizishan,2,2,2
114.329,30.4857,tw,Asia,China,Shizishan,5,7,7
114.364,30.536,en,Asia,China,Wuhan (Wuchang Qu),4,7,4
114.364,30.536,jp,Asia,China,Wuhan (Wuchang Qu),4,4,4
114.364,30.536,tw,Asia,China,Wuhan (Wuchang Qu),7,9,9
114.388,30.5081,en,Asia,China,Wuhan (Hongshan Qu),1,1,1
114.403,30.5066,en,Asia,China,Guanshan,3,6,6
114.403,30.5066,jp,Asia,China,Guanshan,1,2,1
114.403,30.5066,tw,Asia,China,Guanshan,2,6,6
114.416,22.6379,tw,Asia,China,Kuiyong,1,1,1
114.419,23.0727,tw,Asia,China,Henan’an,1,1,1
114.428,30.5282,en,Asia,China,Wuhan (Hongshan Qu),1,4,3
114.479,38.0414,tw,Asia,China,Shijiazhuang,1,2,1
114.515,38.0428,en,Asia,China,Shijiazhuang,17,34,21
114.515,38.0428,jp,Asia,China,Shijiazhuang,7,18,10
114.515,38.0428,tw,Asia,China,Shijiazhuang,48,88,62
114.519,37.9981,tw,Asia,China,Shijiazhuang (Yuhua Qu),1,2,1
114.567,-3.1973,en,Asia,Indonesia,Anjirmuara,1,1,1
114.591,-3.31987,jp,Asia,Indonesia,Banjarmasin,1,1,1
114.685,35.1958,en,Asia,China,Puxi,1,1,1
114.685,35.1958,tw,Asia,China,Puxi,1,1,1
114.885,4.96571,en,Asia,Brunei,Bandar Seri Begawan (Tungku),1,1,1
114.887,-8.215,en,Asia,Indonesia,Pangkungparuk,1,1,1
114.898,4.8750800000000005,en,Asia,Brunei,Bandar Seri Begawan,1,6,4
114.898,4.8750800000000005,jp,Asia,Brunei,Bandar Seri Begawan,2,3,3
114.898,4.8750800000000005,tw,Asia,Brunei,Bandar Seri Begawan,1,2,1
114.904,27.0875,en,Asia,China,Dunhou,15,21,17
114.904,27.0875,jp,Asia,China,Dunhou,3,4,3
114.904,27.0875,tw,Asia,China,Dunhou,44,354,294
114.904,37.8957,en,Asia,China,Gaocheng,6,10,7
114.904,37.8957,jp,Asia,China,Gaocheng,3,3,3
114.904,37.8957,tw,Asia,China,Gaocheng,56,127,87
114.933,25.8466,tw,Asia,China,Ganzhou,1,1,1
114.94,4.89035,en,Asia,Brunei,Bandar Seri Begawan,2,6,3
114.94,4.89035,jp,Asia,Brunei,Bandar Seri Begawan,1,3,3
114.942,4.93725,en,Asia,Brunei,Bandar Seri Begawan (Anggerek Desa),3,3,3
114.942,4.93725,jp,Asia,Brunei,Bandar Seri Begawan (Anggerek Desa),1,2,1
114.942,4.93725,tw,Asia,Brunei,Bandar Seri Begawan (Anggerek Desa),2,4,2
115.059,43.3782,jp,Asia,China,Bieligutai,4,7,7
115.059,43.3782,tw,Asia,China,Bieligutai,4,7,4
115.092,-8.34054,en,Asia,Indonesia,Wongaya Kaja,4,4,4
115.092,-8.34054,tw,Asia,Indonesia,Wongaya Kaja,1,2,1
115.092,-8.12588,en,Asia,Indonesia,Kampungbaru,1,1,1
115.105,35.9036,tw,Asia,China,Qingfeng Chengguanzhen,2,2,2
115.16,-8.79093,en,Asia,Indonesia,Jimbaran,1,1,1
115.17,-8.70415,en,Asia,Indonesia,Legian,1,1,1
115.17,-8.70415,jp,Asia,Indonesia,Legian,1,1,1
115.172,-8.72332,en,Asia,Indonesia,Kuta,1,7,4
115.2,-8.6243,en,Asia,Indonesia,Banjar Pemangkalan,1,1,1
115.2,-8.6243,jp,Asia,Indonesia,Banjar Pemangkalan,1,1,1
115.475,-2.3357,jp,Asia,Indonesia,Paringin,1,1,1
115.49,38.8511,tw,Asia,China,Baoding,1,1,1
115.743,-32.0558,en,Oceania,Australia,Fremantle,1,1,1
115.76,-32.0951,en,Oceania,Australia,North Coogee,1,1,1
115.768,-31.7444,en,Oceania,Australia,Joondalup,1,1,1
115.774,-31.7564,en,Oceania,Australia,Joondalup,1,1,1
115.774,-31.7564,jp,Oceania,Australia,Joondalup,1,1,1
115.814,-31.8625,en,Oceania,Australia,Balcatta,1,1,1
115.819,-31.98,en,Oceania,Australia,Crawley,3,6,5
115.844,-32.1026,en,Oceania,Australia, Cockburn,1,1,1
115.844,-32.1026,tw,Oceania,Australia, Cockburn,1,3,3
115.844,-31.9532,en,Oceania,Australia,West Perth,1,1,1
115.85,-31.9519,en,Oceania,Australia,Perth,11,12,11
115.85,-31.9519,jp,Oceania,Australia,Perth,3,8,3
115.85,-31.9519,tw,Oceania,Australia,Perth,1,5,3
115.855,-31.9556,en,Oceania,Australia,Perth,1,2,2
115.855,-31.9556,jp,Oceania,Australia,Perth,2,6,4
115.858,28.6829,en,Asia,China,Nanchang,1,1,1
115.858,28.6829,jp,Asia,China,Nanchang,4,4,4
115.858,28.6829,tw,Asia,China,Nanchang,5,5,5
115.86,-31.9505,en,Oceania,Australia,Perth,33,45,34
115.86,-31.9505,jp,Oceania,Australia,Perth,8,9,8
115.86,-31.9505,tw,Oceania,Australia,Perth,6,7,6
115.861,-31.9523,en,Oceania,Australia,Perth,2,9,8
115.861,-31.9523,jp,Oceania,Australia,Perth,1,1,1
115.861,-31.9523,tw,Oceania,Australia,Perth,2,8,7
115.861,-31.9522,en,Oceania,Australia,Perth,5,7,6
115.861,-31.9522,jp,Oceania,Australia,Perth,1,1,1
115.861,-31.9522,tw,Oceania,Australia,Perth,1,3,2
115.868,28.7396,jp,Asia,China,Nanchangshi (Qingshanhu Qu),2,4,2
115.885,-31.9939,en,Oceania,Australia,Kensington,1,1,1
115.885,-31.9939,jp,Oceania,Australia,Kensington,1,1,1
115.925,-32.0022,en,Oceania,Australia,Bentley,2,2,2
115.945,-31.8594,en,Oceania,Australia,Bennett Springs,1,1,1
115.957,39.7423,tw,Asia,China,Xiangyang,1,4,4
115.972,28.6746,en,Asia,China,Nanchangshi (Qingshanhu Qu),1,1,1
115.972,28.6746,jp,Asia,China,Nanchangshi (Qingshanhu Qu),2,2,2
116.017,28.7607,en,Asia,China,Jiangxiangzhen,1,1,1
116.017,28.7607,tw,Asia,China,Jiangxiangzhen,1,2,2
116.047,5.8231,tw,Asia,Malaysia,Kinarut,1,2,1
116.05,-32.1741,jp,Oceania,Australia,Bedfordale,1,1,1
116.061,5.9258,en,Asia,Malaysia,Putatan,2,5,5
116.061,5.9258,jp,Asia,Malaysia,Putatan,1,1,1
116.061,5.9258,tw,Asia,Malaysia,Putatan,2,2,2
116.07,43.9389,en,Asia,China,Xiritala,3,5,3
116.07,43.9389,jp,Asia,China,Xiritala,3,6,3
116.07,43.9389,tw,Asia,China,Xiritala,1,1,1
116.072,5.9749,en,Asia,Malaysia,Kota Kinabalu,6,6,6
116.072,5.9749,jp,Asia,Malaysia,Kota Kinabalu,1,1,1
116.072,5.9749,tw,Asia,Malaysia,Kota Kinabalu,3,4,4
116.078,28.6711,en,Asia,China,Maqiu,1,1,1
116.093,5.88434,jp,Asia,Malaysia,Kg Ramayah,1,1,1
116.101,5.90702,tw,Asia,Malaysia,Donggongon,1,3,2
116.138,39.728,jp,Asia,China,Gongchen,1,23,16
116.138,39.728,tw,Asia,China,Gongchen,3,3,3
116.159,40.0767,en,Asia,China,Sujiatuo,1,1,1
116.231,39.9007,tw,Asia,China,Babaoshan,1,1,1
116.254,40.0456,en,Asia,China,Xibeiwang,2,3,3
116.254,40.0456,jp,Asia,China,Xibeiwang,1,1,1
116.254,40.0456,tw,Asia,China,Xibeiwang,2,2,2
116.265,39.9507,en,Asia,China,Sijiqing,2,8,8
116.265,39.9507,jp,Asia,China,Sijiqing,2,14,11
116.265,39.9507,tw,Asia,China,Sijiqing,3,27,25
116.27,39.9042,tw,Asia,China,Haidian (Haidian Qu),1,1,1
116.277,39.8688,tw,Asia,China,Lugouqiao,1,1,1
116.289,39.9906,en,Asia,China,Haidian,20,41,33
116.289,39.9906,jp,Asia,China,Haidian,9,22,16
116.289,39.9906,tw,Asia,China,Haidian,29,238,201
116.298,39.96,en,Asia,China,Haidian (Haidian Qu),9,23,12
116.298,39.96,jp,Asia,China,Haidian (Haidian Qu),6,7,5
116.298,39.96,tw,Asia,China,Haidian (Haidian Qu),18,68,61
116.302,39.9786,en,Asia,China,Haidian (Haidian Qu),1,1,1
116.302,39.9786,tw,Asia,China,Haidian (Haidian Qu),2,2,2
116.305,39.9851,en,Asia,China,Beijing (Haidian Qu),1,1,1
116.305,39.9851,jp,Asia,China,Beijing (Haidian Qu),1,1,1
116.305,39.9851,tw,Asia,China,Beijing (Haidian Qu),1,1,1
116.31,39.9052,en,Asia,China,Jinrongjie,2,2,2
116.311,40.0344,tw,Asia,China,Haidian (Haidian Qu),1,1,1
116.313,39.9907,en,Asia,China,Haidian (Haidian Qu),1,3,3
116.313,39.9907,jp,Asia,China,Haidian (Haidian Qu),2,7,7
116.313,39.9907,tw,Asia,China,Haidian (Haidian Qu),1,1,1
116.316,39.9949,tw,Asia,China,Beijing (Haidian Qu),1,2,1
116.317,39.9868,en,Asia,China,Haidian (Haidian Qu),1,1,1
116.317,39.9868,jp,Asia,China,Haidian (Haidian Qu),1,1,1
116.317,39.9868,tw,Asia,China,Haidian (Haidian Qu),2,4,4
116.325,39.8314,tw,Asia,China,Huaxiang,1,2,1
116.326,39.9997,en,Asia,China,Haidian (Haidian Qu),3,3,3
116.326,39.9997,jp,Asia,China,Haidian (Haidian Qu),3,3,3
116.326,39.9997,tw,Asia,China,Haidian (Haidian Qu),3,5,4
116.333,40.0018,en,Asia,China,Haidian (Haidian Qu),42,72,52
116.333,40.0018,jp,Asia,China,Haidian (Haidian Qu),29,64,53
116.333,40.0018,tw,Asia,China,Haidian (Haidian Qu),57,122,108
116.333,40.0297,en,Asia,China,Qinghe,9,13,12
116.333,40.0297,jp,Asia,China,Qinghe,5,6,5
116.333,40.0297,tw,Asia,China,Qinghe,7,9,7
116.339,39.9925,en,Asia,China,Haidian (Haidian Qu),2,2,1
116.339,39.9925,tw,Asia,China,Haidian (Haidian Qu),1,1,1
116.347,40.0214,tw,Asia,China,Haidian (Haidian Qu),2,3,3
116.349,39.9062,tw,Asia,China,Jinrongjie (Xicheng District),1,2,1
116.352,39.8829,en,Asia,China,Baizhifang,2,2,2
116.352,39.8829,jp,Asia,China,Baizhifang,1,1,1
116.352,39.8829,tw,Asia,China,Baizhifang,5,5,5
116.356,39.9122,en,Asia,China,Jinrongjie,3,3,3
116.356,39.9122,jp,Asia,China,Jinrongjie,3,3,3
116.356,39.9122,tw,Asia,China,Jinrongjie,6,10,6
116.358,39.9146,en,Asia,China,Jinrongjie (Xicheng District),5,9,6
116.358,39.9146,jp,Asia,China,Jinrongjie (Xicheng District),1,1,1
116.358,39.9146,tw,Asia,China,Jinrongjie (Xicheng District),5,21,9
116.358,39.9204,en,Asia,China,Jinrongjie (Xicheng District),186,2882,2392
116.358,39.9204,jp,Asia,China,Jinrongjie (Xicheng District),8,9,8
116.358,39.9204,tw,Asia,China,Jinrongjie (Xicheng District),298,14467,8167
116.359,39.9099,en,Asia,China,Jinrongjie (Xicheng District),2,2,2
116.359,39.9099,jp,Asia,China,Jinrongjie (Xicheng District),1,1,1
116.359,39.9121,en,Asia,China,Jinrongjie (Xicheng District),685,62277,42946
116.359,39.9121,jp,Asia,China,Jinrongjie (Xicheng District),655,28494,23169
116.359,39.9121,tw,Asia,China,Jinrongjie (Xicheng District),717,100391,70399
116.362,39.9175,en,Asia,China,Jinrongjie (Xicheng District),61,112,95
116.362,39.9175,jp,Asia,China,Jinrongjie (Xicheng District),33,53,43
116.362,39.9175,tw,Asia,China,Jinrongjie (Xicheng District),159,969,820
116.366,39.962,en,Asia,China,Haidian (Haidian Qu),1,1,1
116.374,39.9148,en,Asia,China,Jinrongjie (Xicheng District),1,2,1
116.374,39.9148,tw,Asia,China,Jinrongjie (Xicheng District),4,20,18
116.375,39.9049,tw,Asia,China,Jinrongjie (Xicheng District),1,1,1
116.383,37.6256,en,Asia,China,Sangyuan,1,1,1
116.397,39.9075,en,Asia,China,Beijing,14,24,19
116.397,39.9075,jp,Asia,China,Beijing,8,29,26
116.397,39.9075,tw,Asia,China,Beijing,37,80,66
116.399,39.8357,en,Asia,China,Dahongmen,1,1,1
116.399,39.8357,jp,Asia,China,Dahongmen,1,1,1
116.399,39.8357,tw,Asia,China,Dahongmen,2,3,2
116.403,40.0572,jp,Asia,China,Dongxiaokou,1,1,1
116.403,40.0572,tw,Asia,China,Dongxiaokou,1,5,5
116.404,39.9253,tw,Asia,China,Jingshan,2,14,8
116.407,39.9042,en,Asia,China,Beijing,601,3749,2760
116.407,39.9042,jp,Asia,China,Beijing,350,546,281
116.407,39.9042,tw,Asia,China,Beijing,756,16855,9053
116.418,39.9876,en,Asia,China,Datun,2,3,3
116.418,39.9876,jp,Asia,China,Datun,1,1,1
116.418,39.9876,tw,Asia,China,Datun,9,15,14
116.427,39.8837,en,Asia,China,Longtan,1,6,2
116.427,39.8837,jp,Asia,China,Longtan,2,3,3
116.427,39.8837,tw,Asia,China,Longtan,4,4,4
116.432,39.9181,en,Asia,China,Chaowai,1,1,1
116.432,39.9181,tw,Asia,China,Chaowai,2,2,2
116.443,39.9224,tw,Asia,China,Chaowai (Chaoyang Qu),1,1,1
116.451,39.8027,en,Asia,China,Jiugong,2,2,2
116.451,39.8027,jp,Asia,China,Jiugong,1,2,1
116.451,39.8027,tw,Asia,China,Jiugong,2,2,2
116.455,39.959,en,Asia,China,Chaowai (Chaoyang Qu),481,85370,13980
116.455,39.959,jp,Asia,China,Chaowai (Chaoyang Qu),480,6684,3054
116.455,39.959,tw,Asia,China,Chaowai (Chaoyang Qu),449,1360,1341
116.473,39.9933,en,Asia,China,Wangjing,2,2,2
116.473,39.9933,jp,Asia,China,Wangjing,2,4,3
116.473,39.9933,tw,Asia,China,Wangjing,3,3,3
116.485,39.9758,en,Asia,China,Chaowai (Chaoyang Qu),12,16,12
116.485,39.9758,jp,Asia,China,Chaowai (Chaoyang Qu),5,6,4
116.485,39.9758,tw,Asia,China,Chaowai (Chaoyang Qu),16,36,26
116.499,39.9365,tw,Asia,China,Dongfeng,2,2,2
116.523,40.0435,en,Asia,China,Sunhe,1,1,1
116.581,35.405,jp,Asia,China,Jining,1,1,1
116.583,35.4148,tw,Asia,China,Rencheng,2,2,2
116.616,29.0751,en,Asia,China,Shuanggang,1,1,1
116.616,29.0751,jp,Asia,China,Shuanggang,1,1,1
116.631,23.6632,en,Asia,China,Chaozhou (Xiangqiao Qu),1,1,1
116.664,5.9538,tw,Asia,Malaysia,Ranau,1,2,1
116.682,23.3541,tw,Asia,China,Shantou,1,1,1
116.684,39.538,en,Asia,China,Langfang,1,1,1
116.684,39.538,jp,Asia,China,Langfang,6,11,7
116.684,39.538,tw,Asia,China,Langfang,21,67,58
116.695,39.5097,tw,Asia,China,Langfang,1,1,1
116.715,39.5119,jp,Asia,China,Langfang (Guangyang Qu),1,1,1
116.821,40.0576,tw,Asia,China,Beiwu,1,1,1
116.824,6.88732,en,Asia,Malaysia,Kudat,1,2,1
116.995,36.6632,tw,Asia,China,Jinan (Shizhong Qu),6,7,6
116.997,36.6683,en,Asia,China,Jinan,7,16,12
116.997,36.6683,jp,Asia,China,Jinan,4,9,5
116.997,36.6683,tw,Asia,China,Jinan,9,33,28
117.12,36.6512,en,Asia,China,Jinan,15,19,17
117.12,36.6512,jp,Asia,China,Jinan,4,4,4
117.12,36.6512,tw,Asia,China,Jinan,31,77,65
117.146,-0.49167,en,Asia,Indonesia,Samarinda,1,1,1
117.146,-0.49167,jp,Asia,Indonesia,Samarinda,1,1,1
117.151,31.851,en,Asia,China,Hefei (Shushan Qu),2,2,2
117.151,31.851,jp,Asia,China,Hefei (Shushan Qu),1,2,2
117.151,31.851,tw,Asia,China,Hefei (Shushan Qu),1,1,1
117.161,31.7456,tw,Asia,China,Shangpai,4,22,18
117.162,39.0698,en,Asia,China,Liqizhuang,2,2,2
117.162,39.0698,tw,Asia,China,Liqizhuang,4,15,13
117.169,36.9752,tw,Asia,China,Jiyang,2,4,3
117.169,39.0672,tw,Asia,China,Tiyu Zhongxin,1,2,1
117.178,29.2687,tw,Asia,China,Jingdezhen,1,3,3
117.181,39.1042,en,Asia,China,Xinxing,1,2,1
117.182,39.1462,tw,Asia,China,Dahutong,15,39,24
117.199,24.6391,en,Asia,China,Zhangzhou (Neimeng),1,1,1
117.199,24.6391,jp,Asia,China,Zhangzhou (Neimeng),4,5,4
117.199,24.6391,tw,Asia,China,Zhangzhou (Neimeng),8,9,9
117.203,31.7765,en,Asia,China,Hefei (Shushan Qu),5,7,7
117.203,31.7765,jp,Asia,China,Hefei (Shushan Qu),1,1,1
117.203,31.7765,tw,Asia,China,Hefei (Shushan Qu),7,9,9
117.203,39.1401,tw,Asia,China,Chunhua,1,2,2
117.204,39.1504,en,Asia,China,Wanghailou (Hebei Qu),1,1,1
117.204,39.1504,jp,Asia,China,Wanghailou (Hebei Qu),1,2,2
117.206,39.1177,tw,Asia,China,Xiaobailou,1,1,1
117.219,39.1304,en,Asia,China,Dawangzhuang (Hedong Qu),2,3,3
117.219,39.1304,tw,Asia,China,Dawangzhuang (Hedong Qu),6,10,8
117.227,31.8206,en,Asia,China,Hefei,2,3,3
117.227,31.8206,tw,Asia,China,Hefei,6,25,23
117.265,39.064,tw,Asia,China,Liulin,1,1,1
117.271,39.1416,tw,Asia,China,Dongxin,1,1,1
117.281,31.822,en,Asia,China,Hefei (Baohe Qu),8,9,9
117.281,31.822,jp,Asia,China,Hefei (Baohe Qu),4,4,4
117.281,31.8639,en,Asia,China,Hefei,1,1,1
117.284,34.2058,jp,Asia,China,Xuzhou,1,1,1
117.314,38.381,jp,Asia,China,Huanghua,1,2,1
117.362,39.3434,en,Asia,China,Tianjin,14,26,19
117.362,39.3434,jp,Asia,China,Tianjin,8,19,9
117.362,39.3434,tw,Asia,China,Tianjin,46,64,59
117.383,23.9501,en,Asia,China,Dongkeng,1,1,1
117.383,23.9501,tw,Asia,China,Dongkeng,1,1,1
117.422,-8.4966,en,Asia,Indonesia,Karangbugis,1,2,2
117.473,23.7356,tw,Asia,China,Kangmei,10,40,29
117.48,0.120863,en,Asia,Indonesia,Bontang,1,1,1
117.639,26.2634,jp,Asia,China,Sanming,1,1,1
117.639,26.2634,tw,Asia,China,Sanming,2,2,2
117.647,24.513,en,Asia,China,Zhangzhou,1,1,1
117.647,24.513,tw,Asia,China,Zhangzhou,6,10,8
117.817,36.8167,tw,Asia,China,Zhoucun,1,1,1
117.878,-35.0039,en,Oceania,Australia,Yakamia,1,1,1
117.891,4.24482,en,Asia,Malaysia,Tawau,3,7,6
117.891,4.24482,tw,Asia,Malaysia,Tawau,2,2,2
117.925,26.4837,en,Asia,China,Qingzhou,5,9,7
117.925,26.4837,jp,Asia,China,Qingzhou,1,4,2
117.925,26.4837,tw,Asia,China,Qingzhou,24,99,85
117.925,30.6007,en,Asia,China,Rongcheng,21,29,23
117.925,30.6007,jp,Asia,China,Rongcheng,8,8,8
117.925,30.6007,tw,Asia,China,Rongcheng,54,165,117
117.925,35.894,en,Asia,China,Xintai,15,17,11
117.925,35.894,jp,Asia,China,Xintai,1,1,1
117.925,35.894,tw,Asia,China,Xintai,53,361,211
117.943,28.4549,jp,Asia,China,Shangrao,1,1,1
117.943,28.4549,tw,Asia,China,Shangrao,1,3,3
117.959,40.9519,tw,Asia,China,Chengde,1,1,1
117.963,40.9529,tw,Asia,China,Chengde,1,4,4
118.037,50.0979,en,Europe,Russia,Krasnokamensk,1,1,1
118.046,5.89477,en,Asia,Malaysia,Taman Rajawali,1,1,1
118.082,24.4798,en,Asia,China,Amoy,1,1,1
118.082,24.4798,tw,Asia,China,Amoy,7,21,18
118.089,24.4798,en,Asia,China,Amoy,8,15,12
118.089,24.4798,jp,Asia,China,Amoy,10,12,11
118.089,24.4798,tw,Asia,China,Amoy,121,395,321
118.15,24.6734,tw,Asia,China,Xike,4,9,8
118.178,26.6418,en,Asia,China,Nanping,425,445,443
118.178,26.6418,jp,Asia,China,Nanping,291,304,304
118.178,26.6418,tw,Asia,China,Nanping,755,838,829
118.18,39.6309,en,Asia,China,Tangshan,2,4,3
118.18,39.6309,tw,Asia,China,Tangshan,1,1,1
118.234,33.9051,tw,Asia,China,Suqian (Sucheng Qu),1,2,2
118.317,24.4342,en,Asia,Taiwan,Jincheng,4,6,6
118.317,24.4342,jp,Asia,Taiwan,Jincheng,1,1,1
118.317,24.4342,tw,Asia,Taiwan,Jincheng,7,13,11
118.323,24.4482,jp,Asia,Taiwan,Jinning,1,1,1
118.329,5.02298,jp,Asia,Malaysia,Lahad Datu,1,1,1
118.343,35.0631,tw,Asia,China,Linyi,1,1,1
118.356,35.1047,tw,Asia,China,Linyi,1,6,6
118.48,36.6967,tw,Asia,China,Qingzhou,1,1,1
118.51,31.6858,en,Asia,China,Ma’anshan,8,17,10
118.51,31.6858,jp,Asia,China,Ma’anshan,5,7,6
118.51,31.6858,tw,Asia,China,Ma’anshan,5,10,9
118.552,24.7817,en,Asia,China,Quanzhou (Jinjiang Shi),1,3,2
118.552,24.7817,tw,Asia,China,Quanzhou (Jinjiang Shi),1,1,1
118.577,31.6938,tw,Asia,China,Huoli,1,1,1
118.676,24.8741,en,Asia,China,Quanzhou,4,4,4
118.676,24.8741,jp,Asia,China,Quanzhou,3,9,7
118.676,24.8741,tw,Asia,China,Quanzhou,18,68,66
118.695,32.0095,tw,Asia,China,Jiangxinzhou,1,1,1
118.708,32.2122,en,Asia,China,Pancheng,2,3,3
118.708,32.2122,jp,Asia,China,Pancheng,1,4,4
118.708,32.2122,tw,Asia,China,Pancheng,2,3,3
118.727,32.0128,tw,Asia,China,Nanjing (Jianye Qu),7,14,10
118.753,32.1145,tw,Asia,China,Baotaqiao,2,6,4
118.758,32.0301,en,Asia,China,Binhu,1,1,1
118.758,32.0301,jp,Asia,China,Binhu,1,4,4
118.765,32.0549,jp,Asia,China,Nanjing (Gulou Qu),1,1,1
118.778,32.0617,en,Asia,China,Nanjing,8,9,8
118.778,32.0617,jp,Asia,China,Nanjing,4,18,16
118.778,32.0617,tw,Asia,China,Nanjing,35,90,71
118.779,32.0568,en,Asia,China,Nanjing (Gulou Qu),9,19,15
118.779,32.0568,jp,Asia,China,Nanjing (Gulou Qu),8,12,12
118.779,32.0568,tw,Asia,China,Nanjing (Gulou Qu),37,192,159
118.794,37.6835,en,Asia,China,Hekou (Ken Li Qu),1,5,1
118.794,37.6835,tw,Asia,China,Hekou (Ken Li Qu),1,4,4
118.796,32.0344,tw,Asia,China,Wulaocun,2,4,4
